czas,bzdura,x,y,z
268.1,diamond,-70.67, 10.56, 124.00
268.2,diamond,-70.18, 10.55, 124.01
268.2853,jump,-69.78, 10.55, 123.96
268.38,diamond,-69.28, 11.46, 123.90
268.56,diamond,-68.39, 12.71, 123.81
268.58,diamond,-68.29, 12.82, 123.80
268.6353,location,-68.09, 13.02, 123.80
269.24,diamond,-65.99, 13.05, 123.90
269.28,diamond,-65.79, 12.85, 123.92
269.38,diamond,-65.29, 12.26, 123.97
269.48,diamond,-64.80, 11.52, 124.01
269.6519,location,-64.70, 10.59, 124.02
270.6686,location,-65.29, 10.61, 124.01
270.86,diamond,-66.29, 10.65, 123.91
270.86,diamond,-66.29, 10.65, 123.91
271.6686,location,-67.99, 10.68, 123.82
272.0353,jump,-68.71, 10.68, 123.97
272.6853,location,-68.78, 13.98, 127.21
273.18,green key,-69.12, 12.21, 129.33
273.7019,location,-69.01, 12.33, 130.54
274.68,diamond,-68.37, 3.76, 129.85
274.7186,location,-68.46, 3.56, 129.81
274.8,diamond,-68.92, 2.56, 129.60
275.18,diamond,-70.58, 1.35, 129.91
275.5019,jump,-71.99, 1.35, 129.55
275.6,diamond,-72.49, 2.25, 129.53
275.7186,location,-72.89, 3.00, 129.83
276.44,diamond,-72.89, 3.88, 128.17
276.72,diamond,-73.44, 2.08, 127.35
276.7352,location,-73.44, 2.08, 127.35
277.7353,location,-73.54, 1.35, 127.76
278.7353,location,-69.55, 1.35, 129.82
279.4,diamond,-66.47, 1.35, 130.35
279.7519,location,-65.51, 1.35, 129.31
279.8186,jump,-65.50, 1.35, 129.01
279.84,diamond,-65.50, 1.74, 128.81
280.7686,location,-65.46, 4.03, 126.61
280.96,diamond,-65.46, 2.85, 126.61
281.4686,jump,-65.75, 1.35, 124.94
281.7852,location,-66.10, 3.74, 123.38
282.8019,location,-67.79, 1.35, 118.69
282.9019,jump,-67.96, 1.35, 118.22
283.8185,location,-68.79, 1.61, 114.21
284.8352,location,-70.97, 1.35, 110.22
285.2185,jump,-70.28, 1.35, 108.59
285.8518,location,-70.40, 4.30, 105.80
286.8685,location,-68.88, 1.35, 102.92
287.8686,location,-65.64, 1.35, 100.31
288.8852,location,-63.63, 1.35, 97.25
289.6185,jump,-62.97, 1.35, 94.84
289.9018,location,-62.58, 3.68, 93.39
290.9185,location,-62.32, 1.69, 93.15
291.6185,jump,-62.13, 1.35, 93.83
291.9352,location,-62.08, 3.78, 92.23
292.9518,location,-62.30, 7.51, 89.88
293.9685,location,-62.50, 3.45, 89.86
294.9852,location,-66.09, 2.43, 89.61
296.0018,location,-64.89, 1.35, 89.77
296.0685,jump,-64.63, 1.35, 89.61
297.0184,location,-65.81, 3.99, 89.90
297.8518,jump,-64.71, 1.35, 89.79
298.0351,location,-63.96, 2.94, 89.73
299.0352,location,-61.79, 7.93, 89.75
300.0518,location,-61.24, 3.17, 89.73
300.6017,jump,-60.96, 7.09, 90.01
301.0685,location,-59.34, 10.05, 91.65
301.22,diamond,-58.80, 10.31, 92.24
302.0685,location,-57.98, 10.10, 92.78
302.16,diamond,-57.88, 10.10, 92.61
303.0851,location,-58.57, 10.07, 93.70
303.16,diamond,-58.69, 10.05, 94.09
303.5,diamond,-59.12, 10.22, 95.73
303.8,diamond,-59.41, 10.14, 97.20
304.1018,location,-59.45, 10.07, 98.70
304.14,diamond,-59.44, 10.07, 98.90
304.56,diamond,-59.10, 10.10, 100.96
304.92,diamond,-58.02, 10.06, 102.37
305.1184,location,-57.30, 10.06, 102.92
306.135,location,-58.24, 10.09, 102.61
307.1351,location,-59.01, 10.07, 97.75
308.1351,location,-58.57, 10.01, 94.22
309.1517,location,-59.19, 9.19, 91.93
310.1683,location,-60.57, 2.61, 90.36
310.5351,jump,-60.66, 5.13, 90.30
311.1684,location,-61.18, 9.13, 88.90
312.1351,jump,-63.28, 9.33, 87.03
312.185,location,-63.28, 9.90, 87.03
312.64,diamond,-64.51, 11.04, 86.05
312.78,diamond,-64.92, 11.04, 85.53
313.2017,location,-65.31, 9.74, 86.25
314.2017,location,-65.08, 9.52, 89.01
315.2184,location,-66.21, 1.41, 88.47
315.7017,shoot,-66.07, 1.35, 88.95
316.235,location,-64.81, 1.35, 91.05
317.2516,location,-63.94, 1.35, 95.96
317.3183,shoot,-63.86, 1.35, 96.25
318.2517,location,-63.21, 1.35, 97.19
319.2684,location,-60.78, 1.35, 94.12
319.9517,jump,-61.22, 1.35, 91.77
320.285,location,-61.25, 1.91, 92.46
321.3017,location,-61.33, 1.35, 93.16
322.185,jump,-61.41, 1.35, 92.95
322.3183,location,-61.49, 2.42, 92.46
323.335,location,-62.04, 9.19, 89.92
324.3516,location,-62.04, 2.05, 89.92
325.3016,jump,-62.37, 8.63, 89.30
325.3683,location,-62.49, 9.25, 89.03
326.3849,location,-63.80, 9.72, 86.01
327.3849,location,-66.09, 9.33, 86.67
328.4016,location,-64.55, 9.52, 89.17
329.4182,location,-69.50, 6.12, 89.06
329.62,lock no keyyellowKey,-69.65, 3.86, 88.93
330.3516,shoot,-69.17, 1.35, 90.15
330.435,location,-68.84, 1.35, 90.37
331.4516,location,-66.27, 1.35, 93.84
332.4683,location,-64.00, 1.35, 90.60
332.5349,jump,-63.93, 1.35, 90.42
333.4849,location,-61.46, 9.05, 89.41
333.8682,jump,-62.51, 6.81, 88.36
334.4849,location,-61.29, 10.04, 88.18
335.5015,location,-63.28, 9.33, 86.75
336.5182,location,-67.27, 9.33, 87.13
337.5349,location,-67.68, 9.33, 86.78
337.7515,jump,-68.45, 9.33, 87.56
338.5515,location,-70.93, 10.95, 87.16
338.88,diamond,-72.16, 9.37, 86.32
339.04,diamond,-72.93, 9.33, 86.10
339.24,diamond,-73.71, 9.33, 85.93
339.2682,jump,-73.81, 9.33, 85.90
339.32,diamond,-74.00, 9.89, 85.84
339.5682,location,-74.00, 11.04, 85.84
339.74,diamond,-74.37, 11.04, 85.69
339.96,diamond,-75.40, 11.02, 85.32
340,diamond,-75.60, 10.99, 85.29
340.08,diamond,-75.98, 10.84, 85.30
340.14,diamond,-76.24, 10.66, 85.39
340.32,diamond,-76.75, 9.82, 84.71
340.5848,location,-77.35, 9.33, 84.51
340.6515,jump,-77.41, 9.33, 84.70
340.68,diamond,-77.47, 9.71, 84.89
340.76,diamond,-77.60, 10.41, 85.27
340.76,diamond,-77.60, 10.41, 85.27
341.6015,location,-78.33, 10.36, 85.23
342.12,diamond,-75.77, 9.33, 84.93
342.3849,jump,-74.47, 9.33, 84.88
342.42,diamond,-74.27, 9.71, 84.87
342.46,diamond,-74.07, 10.06, 84.86
342.6015,location,-73.37, 11.04, 84.83
343.6182,location,-75.12, 9.33, 84.69
344.3349,jump,-77.43, 9.33, 86.98
344.6349,location,-77.72, 11.48, 88.45
345.52,diamond,-78.21, 10.31, 91.51
345.6515,location,-78.24, 10.01, 91.81
346.12,diamond,-77.41, 9.97, 92.67
346.52,diamond,-76.37, 9.89, 94.33
346.6515,location,-76.21, 9.89, 94.91
346.86,diamond,-76.00, 10.06, 95.99
347.16,diamond,-75.97, 10.02, 97.48
347.56,diamond,-75.71, 10.17, 99.31
347.6681,location,-75.80, 10.15, 99.81
347.94,diamond,-76.23, 9.98, 101.13
348.32,diamond,-77.30, 10.01, 102.67
348.6682,location,-78.08, 10.02, 103.11
349.6848,location,-76.24, 10.04, 101.71
350.7014,location,-75.24, 10.05, 96.86
351.5682,jump,-75.54, 9.71, 92.74
351.7015,location,-75.51, 10.94, 92.05
352.7181,location,-74.06, 11.19, 88.37
353.7181,location,-71.71, 9.33, 84.78
354.1515,shoot,-70.99, 9.33, 84.36
354.7347,location,-72.29, 9.33, 85.95
355.1348,jump,-70.90, 9.33, 87.39
355.7514,location,-68.76, 11.18, 87.86
356.6848,jump,-65.85, 9.33, 84.34
356.74,diamond,-65.75, 9.89, 84.06
356.7681,location,-65.72, 10.06, 83.96
357.04,diamond,-65.38, 11.04, 82.60
357.38,diamond,-65.52, 11.02, 81.04
357.68,diamond,-65.37, 10.14, 79.58
357.7848,location,-65.30, 9.54, 79.08
357.9514,jump,-65.26, 9.33, 78.28
358.02,diamond,-65.25, 10.07, 77.88
358.34,diamond,-65.21, 11.04, 76.28
358.68,diamond,-65.52, 10.99, 74.69
358.8014,location,-65.62, 10.74, 74.12
359.08,diamond,-65.59, 9.33, 72.72
359.1848,jump,-65.55, 9.33, 72.22
359.8181,location,-65.10, 11.04, 70.88
360.8347,location,-65.48, 9.33, 70.44
360.92,lock unlockedgreenKey,-65.12, 9.33, 70.09
361.8514,location,-65.09, 9.33, 70.33
362.8681,location,-63.99, 9.33, 67.51
363.06,diamond,-63.26, 9.33, 66.83
363.08,diamond,-63.18, 9.33, 66.78
363.218,jump,-62.61, 9.33, 66.60
363.34,diamond,-61.98, 10.58, 66.77
363.36,diamond,-61.88, 10.73, 66.75
363.8847,location,-60.56, 11.04, 66.32
363.96,diamond,-60.96, 10.97, 66.28
364.12,diamond,-61.63, 10.56, 65.97
364.18,diamond,-61.62, 10.30, 65.67
364.18,diamond,-61.62, 10.30, 65.67
364.8847,location,-60.99, 9.33, 65.26
365.7014,jump,-64.27, 9.33, 63.59
365.9014,location,-64.81, 10.98, 62.76
365.92,diamond,-64.86, 11.04, 62.67
366.58,diamond,-66.46, 10.64, 61.79
366.918,location,-67.77, 9.34, 62.29
367.118,jump,-68.76, 9.34, 62.36
367.2,diamond,-69.26, 10.26, 62.32
367.9347,location,-71.38, 10.86, 61.97
367.94,diamond,-71.48, 10.81, 61.96
368.36,diamond,-73.57, 9.34, 61.75
368.4013,jump,-73.77, 9.34, 61.73
368.9,diamond,-76.27, 11.04, 61.64
368.9514,location,-76.47, 11.04, 61.64
369.34,diamond,-78.47, 10.41, 61.60
369.5681,jump,-79.56, 9.34, 61.67
369.68,diamond,-80.16, 10.41, 61.73
369.968,location,-81.56, 11.04, 61.80
370.4,yellow key,-83.74, 10.79, 61.57
370.9846,location,-85.86, 9.34, 60.86
371.6847,jump,-83.36, 9.34, 60.66
372.0013,location,-81.82, 11.04, 60.54
373.0013,location,-77.05, 9.34, 60.78
373.518,jump,-74.78, 9.34, 60.35
374.0179,location,-72.37, 11.04, 61.01
375.0346,location,-67.82, 9.34, 61.67
376.0347,location,-64.10, 9.33, 65.00
376.5,diamond,-61.94, 9.33, 66.05
377.0513,location,-61.99, 9.33, 65.37
378.068,location,-64.77, 9.33, 69.18
378.6679,jump,-65.16, 9.33, 72.03
379.0846,location,-66.17, 11.04, 73.82
380.1012,location,-64.70, 9.33, 78.01
380.1846,jump,-64.46, 9.33, 78.33
381.1013,location,-65.05, 10.51, 82.55
382.0846,jump,-65.95, 9.33, 87.31
382.1179,location,-65.98, 9.52, 87.40
383.118,location,-67.20, 11.52, 91.57
384,lock unlockedyellowKey,-69.04, 3.61, 89.18
384.1346,location,-69.05, 2.38, 88.58
385.1513,location,-69.04, 1.35, 89.70
386.1679,location,-70.14, 1.33, 86.52
386.2513,shoot,-70.19, 1.33, 86.43
386.96,diamond,-68.93, 1.33, 84.75
387.0679,jump,-68.91, 1.33, 84.25
387.1845,location,-68.87, 2.40, 83.65
388.2012,location,-68.73, 2.81, 82.26
388.26,diamond,-68.72, 2.35, 81.96
388.6013,jump,-68.82, 1.33, 80.26
388.66,diamond,-68.83, 1.88, 79.96
389.2012,location,-68.72, 4.48, 77.77
389.8,diamond,-68.70, 2.23, 76.87
390.2178,location,-68.72, 1.33, 74.87
390.3,diamond,-68.71, 1.33, 74.37
390.3679,jump,-68.71, 1.33, 74.07
391.12,diamond,-68.56, 4.48, 70.27
391.2179,location,-68.54, 4.31, 69.87
391.82,diamond,-69.81, 3.60, 69.34
392.0512,jump,-70.91, 3.57, 69.30
392.2346,location,-71.81, 5.11, 69.21
393.22,diamond,-72.11, 4.81, 69.21
393.2512,location,-72.21, 4.65, 69.21
393.72,diamond,-74.61, 3.56, 69.20
393.8679,jump,-75.31, 3.33, 69.19
394.2679,location,-77.30, 6.07, 69.09
395.04,diamond,-77.70, 4.51, 69.09
395.2679,location,-78.80, 2.45, 69.16
395.32,diamond,-79.10, 1.84, 69.18
396.2845,location,-80.30, 1.33, 72.20
397.2845,location,-82.38, 1.33, 76.17
398.0345,shoot,-82.72, 1.33, 79.82
398.2845,location,-83.21, 1.33, 80.92
399.3011,location,-84.69, 1.33, 85.39
399.3511,jump,-84.58, 1.33, 85.56
399.36,diamond,-84.52, 1.52, 85.64
400.3178,location,-82.36, 3.93, 86.55
400.56,diamond,-81.86, 2.25, 86.47
401.16,diamond,-79.58, 1.33, 86.76
401.2179,jump,-79.39, 1.33, 86.79
401.3344,location,-78.79, 2.42, 86.84
402.3345,location,-76.61, 3.12, 86.59
402.42,diamond,-76.31, 2.36, 86.55
402.7511,jump,-75.02, 1.33, 86.52
402.78,diamond,-74.82, 1.71, 86.53
403.3511,location,-72.96, 4.57, 86.82
404.3678,location,-76.74, 1.33, 85.76
405.3345,shoot,-78.76, 1.33, 84.90
405.3678,location,-78.76, 1.33, 84.90
406.3845,location,-78.76, 1.33, 84.90
407.4011,location,-78.76, 1.33, 84.90
407.4178,shoot,-78.76, 1.33, 84.90
407.6,pole sphere activated,-78.76, 1.33, 84.90
408.4178,location,-78.07, 1.33, 85.94
409.4344,location,-74.47, 1.33, 85.59
409.9677,shoot,-74.47, 1.33, 85.59
410.28,pole sphere activated,-74.47, 1.33, 85.59
410.4511,location,-74.47, 1.33, 85.59
411.4678,location,-75.27, 1.33, 82.43
411.8177,jump,-75.69, 1.33, 80.79
412.4844,location,-76.28, 4.66, 79.09
412.54,diamond,-76.38, 4.62, 78.80
412.64,diamond,-76.53, 4.43, 78.33
412.64,diamond,-76.53, 4.43, 78.33
412.64,diamond,-76.53, 4.43, 78.33
412.66,diamond,-76.56, 4.38, 78.23
412.7,diamond,-76.63, 4.25, 78.04
412.7,diamond,-76.63, 4.25, 78.04
412.82,diamond,-76.63, 3.72, 78.04
412.92,diamond,-76.63, 3.12, 78.04
412.96,diamond,-76.63, 2.83, 78.04
413.02,diamond,-76.63, 2.36, 78.04
413.08,diamond,-76.63, 2.05, 78.04
413.2,diamond,-76.91, 2.05, 77.79
413.22,diamond,-76.99, 2.05, 77.74
413.24,diamond,-77.08, 2.05, 77.69
413.24,diamond,-77.08, 2.05, 77.69
413.26,diamond,-77.17, 2.05, 77.64
413.28,diamond,-77.26, 2.05, 77.59
413.5011,location,-77.79, 2.05, 77.38
414.5177,location,-77.89, 2.05, 77.34
415.5344,location,-77.39, 2.05, 77.38
416.5511,location,-77.39, 2.05, 77.38
417.1844,jump,-77.39, 2.05, 77.38
417.22,diamond,-77.39, 2.43, 77.38
417.24,diamond,-77.39, 2.61, 77.38
417.32,diamond,-77.39, 3.28, 77.38
417.34,diamond,-77.39, 3.43, 77.38
417.42,diamond,-77.39, 3.97, 77.38
417.46,diamond,-77.39, 4.21, 77.38
417.56,diamond,-77.39, 4.69, 77.38
417.5677,location,-77.39, 4.69, 77.38
417.58,diamond,-77.39, 4.77, 77.38
417.58,diamond,-77.39, 4.77, 77.38
417.62,diamond,-77.39, 4.91, 77.38
418.5844,location,-77.54, 2.05, 75.74
419.051,jump,-76.72, 1.33, 73.59
419.5844,location,-75.82, 4.49, 71.05
420.5177,jump,-73.25, 3.50, 69.17
420.601,location,-72.94, 4.42, 68.78
421.601,location,-74.12, 5.42, 65.50
422.6176,location,-76.89, 5.33, 65.58
423.56,hold button enter,-81.69, 5.33, 65.35
423.6343,location,-81.99, 5.33, 65.33
424.6509,location,-83.58, 5.33, 65.29
425.6676,location,-83.58, 5.33, 65.29
426.6843,location,-83.58, 5.33, 65.29
427.6843,location,-83.58, 5.33, 65.29
428.2676,shoot,-83.58, 5.33, 65.29
428.701,location,-83.58, 5.33, 65.29
429.7176,location,-83.47, 5.33, 65.45
430.7343,location,-83.47, 5.33, 65.45
431.7509,location,-83.47, 5.33, 65.45
432.7676,location,-83.47, 5.33, 65.45
433.2343,shoot,-83.47, 5.33, 65.45
433.7676,location,-83.47, 5.33, 65.45
434.06,pole sphere activated,-83.47, 5.33, 65.45
434.7843,location,-82.64, 5.33, 66.46
434.96,hold button leave,-81.79, 5.33, 66.63
435.4676,jump,-80.02, 5.02, 67.92
435.8009,location,-79.53, 7.50, 69.55
436.8176,location,-78.36, 4.75, 74.41
437.8342,location,-78.05, 2.05, 76.86
438.8343,location,-78.85, 1.97, 75.18
439.8509,location,-77.38, 1.33, 74.55
440.0009,jump,-77.00, 1.33, 73.87
440.8676,location,-76.86, 4.16, 69.91
441.4842,jump,-77.10, 2.77, 69.20
441.8842,location,-77.72, 5.49, 67.52
442.8842,location,-78.34, 5.33, 65.86
443.9008,location,-78.34, 5.33, 65.86
444.7009,shoot,-78.34, 5.33, 65.86
444.9009,location,-78.34, 5.33, 65.86
445.08,pole sphere activated,-78.34, 5.33, 65.86
445.7342,jump,-77.98, 5.33, 67.09
445.9175,location,-77.69, 6.88, 67.94
446.9341,location,-76.77, 6.47, 72.95
447.9508,location,-76.90, 1.33, 75.46
448.9675,location,-76.90, 1.33, 75.46
449.3008,jump,-76.93, 1.33, 74.89
449.9842,location,-77.38, 4.42, 75.89
450.9008,jump,-77.61, 1.33, 73.49
451.0008,location,-77.65, 2.23, 73.99
451.64,diamond,-77.56, 5.73, 76.98
451.68,diamond,-77.56, 6.05, 76.98
451.68,diamond,-77.56, 6.05, 76.98
451.76,diamond,-77.56, 6.37, 76.98
451.78,diamond,-77.56, 6.53, 76.98
451.78,diamond,-77.56, 6.53, 76.98
451.84,diamond,-77.56, 7.01, 76.98
451.86,diamond,-77.56, 7.17, 76.98
451.88,diamond,-77.56, 7.33, 76.98
451.92,diamond,-77.56, 7.65, 76.98
451.92,diamond,-77.56, 7.65, 76.98
451.98,diamond,-77.56, 8.13, 76.98
452.0175,location,-77.54, 8.29, 77.08
452.14,blue key,-77.46, 9.41, 77.57
453.0175,location,-76.58, 3.97, 78.30
453.234,jump,-75.55, 2.21, 78.29
454.0341,location,-73.13, 5.37, 81.40
455.0341,location,-70.92, 1.33, 85.70
455.4508,jump,-70.33, 1.35, 87.72
456.0507,location,-70.12, 4.59, 88.59
457.0508,location,-70.91, 1.35, 90.03
458.0174,jump,-73.88, 1.35, 93.59
458.0674,location,-74.10, 1.92, 93.78
459.08,lock unlockedblueKey,-78.38, 3.40, 96.48
459.084,location,-78.38, 3.40, 96.48
460.0841,location,-76.99, 1.35, 97.59
461.1008,location,-79.37, 1.35, 97.71
462.1174,location,-81.54, 1.40, 97.92
463.1341,location,-86.27, 1.51, 96.99
464.1507,location,-91.13, 1.81, 96.38
464.5,game end,-92.93, 1.97, 96.37
500.9672,ankieta PO_fajna_wysoki_wystarczająca ilość_wysoki_wysoki_nie_tak,-92.93, 1.97, 96.37
500.9672,,-92.93, 1.97, 96.37
