czas,bzdura,x,y,z
271.5064,location,-75.85, 6.66, 67.09
272.5082,location,-80.53, 5.33, 67.03
272.7253,shoot,-80.88, 5.33, 67.39
273.16,pole sphere activated,-80.88, 5.33, 67.39
273.5101,location,-80.88, 5.33, 67.39
274,hold button enter,-82.48, 5.33, 66.96
274.512,location,-83.58, 5.33, 65.53
275.5139,location,-82.68, 5.33, 65.50
276.0816,shoot,-82.68, 5.33, 65.50
276.5157,location,-82.68, 5.33, 65.50
277.5176,location,-82.68, 5.33, 65.50
277.5343,shoot,-82.68, 5.33, 65.50
278.5194,location,-82.68, 5.33, 65.50
279.3711,shoot,-82.68, 5.33, 65.50
279.5213,location,-82.68, 5.33, 65.50
280.5232,location,-82.68, 5.33, 65.50
281.5251,location,-82.68, 5.33, 65.50
282.0927,shoot,-82.68, 5.33, 65.50
282.5269,location,-82.68, 5.33, 65.50
283.5288,location,-82.68, 5.33, 65.50
284.5306,location,-82.68, 5.33, 65.50
284.7477,shoot,-82.68, 5.33, 65.50
285.5324,location,-82.68, 5.33, 65.50
286.5343,location,-82.68, 5.33, 65.50
287.5362,location,-82.68, 5.33, 65.50
288.1541,shoot,-82.68, 5.33, 65.50
288.538,location,-82.68, 5.33, 65.50
289.5399,location,-82.68, 5.33, 65.50
290.2077,shoot,-82.68, 5.33, 65.50
290.5417,location,-82.68, 5.33, 65.50
291.5437,location,-82.68, 5.33, 65.50
292.5453,location,-82.68, 5.33, 65.50
293.0964,shoot,-82.68, 5.33, 65.50
293.5472,location,-82.68, 5.33, 65.50
293.78,pole sphere activated,-82.68, 5.33, 65.50
294.5492,location,-82.38, 5.33, 66.53
295.1,hold button leave,-81.86, 5.33, 66.74
295.5511,location,-79.72, 5.33, 66.67
296.46,diamond,-75.77, 4.22, 68.25
296.5528,location,-75.60, 3.42, 68.61
297.18,diamond,-77.05, 2.80, 69.21
297.5546,location,-77.05, 2.80, 69.21
298.5565,location,-79.23, 1.33, 68.42
298.58,diamond,-79.43, 1.33, 68.44
299.5584,location,-79.31, 1.33, 72.15
300.5603,location,-81.85, 1.33, 75.99
301.0112,shoot,-82.25, 1.33, 78.15
301.2,pole sphere activated,-82.42, 1.33, 79.14
301.5621,location,-83.34, 1.33, 80.52
302.5641,location,-84.99, 1.33, 84.42
303.3,diamond,-82.28, 1.33, 86.12
303.5659,location,-81.39, 1.33, 85.40
304.5677,location,-79.79, 1.33, 82.18
305.0352,jump,-79.40, 1.33, 81.37
305.56,diamond,-78.26, 4.51, 78.92
305.56,diamond,-78.26, 4.51, 78.92
305.5696,location,-78.26, 4.51, 78.92
305.58,diamond,-78.21, 4.54, 78.83
305.62,diamond,-78.13, 5.07, 78.65
305.64,diamond,-78.09, 5.25, 78.56
305.7,diamond,-77.96, 5.74, 78.28
305.72,diamond,-77.92, 5.89, 78.19
305.72,diamond,-77.92, 5.89, 78.19
305.74,diamond,-77.88, 6.04, 78.10
305.78,diamond,-77.80, 6.31, 77.92
305.8,diamond,-77.76, 6.44, 77.83
305.8,diamond,-77.76, 6.44, 77.83
305.8,diamond,-77.76, 6.44, 77.83
305.82,diamond,-77.71, 6.56, 77.74
305.82,diamond,-77.71, 6.56, 77.74
305.86,diamond,-77.67, 6.85, 77.65
305.86,diamond,-77.67, 6.85, 77.65
305.88,diamond,-77.67, 7.01, 77.65
305.96,diamond,-77.67, 7.65, 77.65
305.96,diamond,-77.67, 7.65, 77.65
305.98,diamond,-77.67, 7.81, 77.65
305.98,diamond,-77.67, 7.81, 77.65
306.2,blue key,-77.67, 9.57, 77.65
306.5714,location,-77.67, 8.13, 77.65
306.88,diamond,-77.67, 5.57, 77.65
306.88,diamond,-77.67, 5.57, 77.65
306.9,diamond,-77.67, 5.41, 77.65
306.96,diamond,-77.67, 4.93, 77.65
306.98,diamond,-77.67, 4.77, 77.65
306.98,diamond,-77.67, 4.77, 77.65
307.06,diamond,-77.67, 4.13, 77.65
307.08,diamond,-77.67, 3.97, 77.65
307.08,diamond,-77.67, 3.97, 77.65
307.1,diamond,-77.67, 3.81, 77.65
307.18,diamond,-77.67, 3.17, 77.65
307.18,diamond,-77.67, 3.17, 77.65
307.2,diamond,-77.67, 3.01, 77.65
307.2,diamond,-77.67, 3.01, 77.65
307.28,diamond,-77.53, 2.37, 77.91
307.3,diamond,-77.49, 2.21, 78.00
307.5733,location,-76.94, 3.81, 78.72
308.5752,location,-73.14, 1.33, 81.59
309.577,location,-70.14, 1.33, 85.18
310.5788,location,-69.62, 1.35, 89.62
311.5807,location,-71.07, 1.35, 94.06
312.5826,location,-75.43, 1.35, 95.74
313.08,lock unlockedblueKey,-77.39, 1.35, 96.93
313.5844,location,-77.68, 1.35, 97.02
314.5863,location,-78.48, 1.35, 97.03
315.5882,location,-83.36, 1.40, 97.35
316.59,location,-88.24, 1.40, 97.49
317.48,game end,-92.58, 1.13, 97.82
344.9426,ankieta PO_średnia_średni_niewystarczająca ilość_wysoki_niski_nie_nie,-92.58, 1.13, 97.82
344.9426,,-92.58, 1.13, 97.82
