czas,bzdura,x,y,z
344.58,diamond,-76.43, 9.90, 85.77
344.62,diamond,-76.56, 10.25, 85.62
344.6718,location,-76.75, 10.58, 85.55
344.72,diamond,-77.05, 11.03, 85.55
344.74,diamond,-77.14, 11.04, 85.58
345.36,diamond,-78.50, 10.81, 85.90
345.6729,location,-78.50, 9.35, 85.90
346,diamond,-78.11, 9.33, 85.82
346.0066,jump,-78.11, 9.33, 85.82
346.52,diamond,-75.54, 11.04, 85.55
346.54,diamond,-75.44, 11.04, 85.56
346.674,location,-74.85, 11.04, 85.64
346.8,diamond,-74.15, 10.88, 85.72
346.88,diamond,-73.76, 10.66, 85.77
346.9,diamond,-73.66, 10.59, 85.78
346.98,diamond,-73.26, 10.25, 85.83
347.6751,location,-72.76, 9.33, 85.89
348.26,diamond,-73.75, 9.33, 85.03
348.6762,location,-74.66, 9.33, 85.02
348.7,diamond,-74.85, 9.33, 85.10
349.6774,location,-74.90, 9.33, 85.78
350.6785,location,-72.61, 9.33, 86.74
351.179,jump,-72.31, 9.33, 87.00
351.6796,location,-72.47, 11.38, 88.25
352.6807,location,-72.40, 6.31, 89.95
353.2313,jump,-69.78, 1.35, 90.59
353.6818,location,-67.50, 4.32, 90.35
354.683,location,-66.61, 1.35, 90.23
354.8665,jump,-65.71, 1.35, 90.19
355.6841,location,-64.00, 4.38, 90.05
356.6852,location,-64.00, 1.35, 90.05
356.8354,jump,-64.00, 1.35, 90.07
357.6863,location,-61.90, 6.81, 90.24
358.1368,jump,-61.64, 8.35, 90.39
358.6874,location,-59.15, 11.60, 91.67
359.18,diamond,-58.22, 10.52, 92.24
359.3,diamond,-58.03, 10.02, 92.20
359.6885,location,-56.95, 10.10, 91.96
360.6897,location,-57.77, 10.10, 92.52
361.06,diamond,-59.06, 10.08, 93.88
361.44,diamond,-59.34, 10.25, 95.75
361.6908,location,-59.37, 10.16, 96.95
361.72,diamond,-59.37, 10.15, 97.15
362.06,diamond,-59.14, 10.07, 98.83
362.44,diamond,-58.65, 9.97, 100.66
362.692,location,-58.16, 9.97, 101.76
362.78,diamond,-57.91, 10.00, 102.19
363.6931,location,-59.48, 8.57, 103.49
364.6942,location,-63.46, 1.35, 101.75
365.6953,location,-67.64, 1.35, 104.42
366.04,lock unlockedredKey,-68.93, 1.35, 105.66
366.6964,location,-69.69, 1.35, 107.12
367.6975,location,-69.69, 1.35, 107.12
368.6986,location,-72.35, 1.35, 109.26
368.76,diamond,-72.66, 1.35, 109.50
369.56,diamond,-76.22, 1.35, 110.49
369.6497,jump,-76.57, 1.35, 110.30
369.6997,location,-76.73, 1.74, 110.42
369.96,diamond,-77.32, 3.73, 111.10
370.42,diamond,-76.68, 4.49, 113.15
370.7009,location,-76.40, 3.40, 114.50
371.24,diamond,-77.21, 1.35, 116.53
371.702,location,-77.35, 1.35, 117.68
372.7031,location,-78.45, 1.35, 114.52
372.76,diamond,-78.20, 1.35, 114.37
373.7042,location,-77.73, 1.35, 114.51
373.8711,jump,-77.73, 1.35, 114.51
374.02,diamond,-77.55, 2.74, 115.29
374.7053,location,-76.84, 4.37, 117.04
375.7065,location,-76.66, 1.35, 115.06
375.8065,jump,-76.56, 1.35, 115.03
376.7076,location,-76.00, 4.25, 114.17
377.7087,location,-75.21, 1.35, 110.54
378.7098,location,-71.50, 1.35, 111.16
379.0435,jump,-70.42, 1.35, 112.46
379.12,diamond,-70.13, 1.81, 112.74
379.14,diamond,-70.06, 1.81, 112.80
379.24,diamond,-69.70, 1.81, 113.15
379.24,diamond,-69.70, 1.81, 113.15
379.48,diamond,-69.03, 1.86, 114.13
379.48,diamond,-69.03, 1.86, 114.13
379.7109,location,-68.82, 1.87, 115.21
379.78,diamond,-68.81, 1.81, 115.61
379.8,diamond,-68.82, 1.78, 115.71
380.7121,location,-66.97, 1.35, 118.51
380.88,diamond,-66.08, 1.35, 118.57
381.7132,location,-62.51, 1.35, 118.65
381.74,diamond,-62.31, 1.35, 118.66
382.7143,location,-60.53, 1.35, 115.06
382.76,diamond,-60.66, 1.35, 114.79
383.54,diamond,-60.93, 1.35, 111.15
383.7154,location,-61.25, 1.35, 110.43
384.46,diamond,-64.64, 1.35, 109.65
384.7165,location,-65.46, 1.35, 110.30
385.7177,location,-64.90, 1.35, 110.90
386.7188,location,-68.61, 1.35, 108.93
387.4362,jump,-69.73, 1.35, 108.82
387.7198,location,-69.90, 3.72, 109.71
388.721,location,-69.46, 5.89, 112.94
389.7221,location,-69.34, 5.98, 113.44
389.7722,jump,-69.14, 5.95, 113.48
390.68,diamond,-65.29, 8.70, 113.93
390.7232,location,-65.10, 8.54, 113.97
390.88,diamond,-64.91, 7.62, 114.02
391,diamond,-65.11, 6.69, 113.81
391.1,diamond,-65.36, 5.75, 113.38
391.7244,location,-65.71, 5.35, 113.81
392.2082,jump,-66.21, 5.35, 113.76
392.7255,location,-67.68, 8.45, 114.62
393.7266,location,-69.90, 6.05, 114.46
394.7278,location,-69.87, 5.96, 117.05
395.7288,location,-70.02, 6.02, 118.34
395.8623,jump,-70.42, 5.76, 118.31
396.26,diamond,-72.40, 8.46, 118.51
396.28,diamond,-72.49, 8.52, 118.53
396.7299,location,-73.62, 8.59, 118.27
396.88,diamond,-73.14, 7.90, 117.64
397.2,diamond,-73.06, 6.50, 117.35
397.731,location,-74.01, 6.50, 118.99
398.1649,jump,-73.98, 6.50, 119.19
398.44,diamond,-73.58, 8.66, 120.52
398.44,diamond,-73.58, 8.66, 120.52
398.48,diamond,-73.48, 8.87, 120.70
398.52,diamond,-73.38, 9.06, 120.87
398.7322,location,-73.20, 9.64, 121.34
399.7333,location,-73.80, 8.18, 121.85
400.3007,jump,-73.71, 8.18, 122.18
400.56,diamond,-73.32, 10.27, 122.77
400.58,diamond,-73.29, 10.39, 122.87
400.7,diamond,-73.29, 10.95, 122.87
400.7345,location,-73.29, 11.02, 122.87
401.7356,location,-73.71, 10.64, 123.91
401.92,diamond,-72.71, 10.61, 123.97
401.92,diamond,-72.71, 10.61, 123.97
402,diamond,-72.31, 10.60, 123.99
402.34,diamond,-70.61, 10.56, 124.02
402.34,diamond,-70.61, 10.56, 124.02
402.42,diamond,-70.21, 10.55, 124.02
402.7367,location,-68.71, 10.68, 123.98
402.7534,jump,-68.61, 10.68, 123.97
402.8,diamond,-68.31, 11.25, 123.96
402.8,diamond,-68.31, 11.25, 123.96
402.86,diamond,-68.01, 11.77, 123.95
403.3,diamond,-65.81, 13.90, 123.93
403.7,diamond,-64.72, 13.31, 124.02
403.7378,location,-64.72, 13.22, 124.02
403.86,diamond,-64.72, 12.41, 124.02
403.98,diamond,-64.72, 11.47, 124.02
404.7389,location,-65.91, 10.64, 123.93
404.8,diamond,-66.31, 10.65, 123.87
405.3562,jump,-67.79, 10.65, 123.68
405.54,diamond,-68.58, 12.34, 123.53
405.74,location,-69.57, 13.43, 123.45
406,diamond,-70.86, 13.96, 123.62
406.32,diamond,-72.23, 13.22, 123.91
406.7411,location,-73.16, 10.59, 123.64
407.7423,location,-73.16, 10.59, 123.64
408.7434,location,-71.08, 10.59, 123.91
409.6111,jump,-69.16, 10.53, 124.53
409.7445,location,-69.15, 11.77, 125.22
410.62,green key,-69.79, 12.81, 129.51
410.7456,location,-69.79, 12.44, 130.11
411.7467,location,-71.96, 7.15, 129.68
412.08,diamond,-71.96, 3.74, 129.68
412.7479,location,-71.96, 1.35, 129.68
413.04,diamond,-70.66, 1.35, 129.68
413.2985,jump,-69.47, 1.35, 129.82
413.46,diamond,-68.58, 2.90, 129.94
413.749,location,-67.30, 4.36, 129.49
414.46,diamond,-66.13, 2.69, 126.31
414.7501,location,-65.64, 1.35, 125.23
415.5177,jump,-64.64, 1.35, 127.45
415.54,diamond,-64.69, 1.74, 127.64
415.7512,location,-65.10, 3.31, 128.55
416.68,diamond,-66.30, 2.69, 129.78
416.7523,location,-66.48, 2.20, 129.57
417.7534,location,-68.00, 1.35, 128.85
418.571,jump,-71.82, 1.35, 129.46
418.72,diamond,-72.62, 2.74, 129.49
418.7546,location,-72.72, 2.89, 129.49
419.7557,location,-72.79, 2.58, 129.06
419.78,diamond,-72.97, 2.25, 128.97
420.4565,jump,-73.67, 1.35, 127.59
420.48,diamond,-73.65, 1.74, 127.39
420.7568,location,-73.49, 3.67, 126.10
421.758,location,-74.21, 1.66, 126.47
422.759,location,-73.02, 1.35, 130.28
423.7602,location,-68.10, 1.35, 129.25
424.7613,location,-65.65, 1.35, 125.40
425.7624,location,-67.36, 1.35, 121.00
426.7635,location,-68.86, 1.35, 118.16
427.7646,location,-68.68, 1.35, 114.02
428.7657,location,-71.35, 1.35, 110.74
429.7669,location,-70.05, 1.35, 106.19
430.768,location,-67.23, 1.35, 103.60
431.7691,location,-63.98, 1.35, 100.17
432.7702,location,-61.77, 1.35, 96.08
433.4877,jump,-61.28, 1.35, 93.83
433.7714,location,-61.03, 3.52, 92.45
434.7725,location,-61.48, 4.01, 90.44
435.7736,location,-62.12, 7.37, 88.36
436.7747,location,-62.58, 3.45, 88.71
437.7758,location,-61.56, 7.79, 89.35
437.8092,jump,-61.69, 7.51, 89.20
438.777,location,-64.15, 10.07, 85.16
439.7781,location,-64.36, 9.33, 80.17
440.7792,location,-64.28, 9.33, 75.17
441.7804,location,-64.68, 9.33, 70.09
441.82,lock unlockedgreenKey,-64.70, 9.33, 69.89
442.7814,location,-64.89, 9.33, 68.60
443.7826,location,-64.25, 9.33, 67.52
444.06,diamond,-63.27, 9.33, 66.56
444.08,diamond,-63.18, 9.33, 66.53
444.2331,jump,-62.49, 9.33, 66.41
444.26,diamond,-62.29, 9.71, 66.38
444.32,diamond,-61.99, 10.24, 66.33
444.48,diamond,-61.21, 11.04, 66.20
444.7836,location,-60.39, 11.04, 65.18
445.18,diamond,-61.06, 10.37, 64.33
445.34,diamond,-61.28, 9.47, 64.61
445.36,diamond,-61.31, 9.33, 64.71
445.7848,location,-62.21, 9.33, 65.24
446.7859,location,-62.11, 9.33, 66.06
446.82,diamond,-61.97, 9.33, 66.21
447.787,location,-62.30, 9.33, 64.36
448.52,diamond,-64.93, 9.33, 62.69
448.7881,location,-65.96, 9.33, 61.96
448.8215,jump,-66.15, 9.33, 61.92
448.88,diamond,-66.45, 9.88, 61.86
449.46,diamond,-69.32, 11.04, 61.56
449.7892,location,-70.91, 10.31, 61.78
449.9,diamond,-71.50, 9.65, 61.84
450.0061,jump,-72.00, 9.34, 61.84
450.3,diamond,-73.50, 11.04, 61.71
450.7904,location,-75.88, 10.92, 61.46
450.86,diamond,-76.28, 10.73, 61.42
451.34,diamond,-78.68, 9.34, 61.31
451.5412,jump,-79.68, 9.34, 61.27
451.68,diamond,-80.38, 10.55, 61.26
451.7915,location,-80.88, 11.04, 61.25
452.36,yellow key,-83.78, 10.82, 61.14
452.7926,location,-84.77, 9.34, 62.05
453.7937,location,-83.10, 9.34, 62.40
454.7949,location,-81.55, 9.34, 60.20
455.796,location,-76.64, 9.34, 60.99
456.7971,location,-71.68, 9.34, 61.55
457.7982,location,-66.85, 9.33, 61.90
458.7993,location,-65.97, 9.33, 66.58
459.8004,location,-65.42, 9.33, 71.20
460.8015,location,-65.67, 9.33, 75.90
461.8027,location,-65.48, 9.33, 80.90
462.8038,location,-65.50, 9.33, 85.89
463.8049,location,-71.75, 9.52, 90.85
464.8061,location,-72.49, 2.12, 94.31
465.8072,location,-70.18, 1.35, 92.65
466.44,lock unlockedyellowKey,-69.24, 1.35, 89.90
466.8083,location,-69.23, 1.35, 88.31
467.8094,location,-69.23, 1.35, 88.31
468.64,diamond,-69.13, 1.33, 84.75
468.8105,location,-69.00, 1.33, 83.96
469.0442,jump,-68.81, 1.33, 82.77
469.1,diamond,-68.76, 1.89, 82.48
469.8116,location,-68.54, 4.44, 79.02
470.24,diamond,-68.91, 2.28, 76.85
470.6626,jump,-68.78, 1.33, 74.75
470.72,diamond,-68.77, 1.88, 74.45
470.8127,location,-68.77, 2.54, 74.05
471.56,diamond,-68.71, 4.03, 70.35
471.8139,location,-68.66, 3.52, 69.83
472.52,diamond,-69.81, 3.60, 69.32
472.815,location,-71.21, 3.54, 69.19
472.94,diamond,-71.91, 3.51, 69.13
473.48,diamond,-74.60, 3.52, 69.06
473.8161,location,-76.20, 3.14, 69.07
474,diamond,-77.20, 2.68, 69.07
474.38,diamond,-79.10, 1.33, 69.08
474.8172,location,-80.78, 1.33, 69.19
475.8184,location,-80.96, 1.33, 71.16
476.8195,location,-82.50, 1.33, 75.57
477.8206,location,-82.61, 1.33, 76.67
478.8217,location,-82.61, 1.33, 76.67
479.0553,shoot,-82.61, 1.33, 76.67
479.26,pole sphere activated,-82.61, 1.33, 76.67
479.8229,location,-84.13, 1.33, 78.07
480.824,location,-85.33, 1.33, 82.71
481.52,diamond,-85.05, 1.33, 85.99
481.825,location,-83.98, 1.33, 86.21
482.26,diamond,-82.40, 1.33, 86.45
482.82,diamond,-79.63, 1.33, 86.83
482.8262,location,-79.63, 1.33, 86.83
482.9764,jump,-78.93, 1.33, 86.83
483.8273,location,-74.68, 4.36, 86.61
484,diamond,-73.87, 3.59, 86.22
484.6,diamond,-75.14, 1.33, 86.36
484.8284,location,-76.22, 1.33, 86.14
485.8296,location,-72.81, 1.33, 84.43
486.7472,jump,-69.91, 1.33, 80.87
486.8307,location,-69.67, 2.07, 80.55
486.98,diamond,-69.27, 3.26, 79.86
487.8318,location,-69.10, 3.21, 78.98
488.8329,location,-72.94, 1.33, 80.20
489.834,location,-73.89, 1.33, 78.66
490.2679,jump,-74.95, 1.33, 78.15
490.76,diamond,-75.95, 4.43, 77.90
490.76,diamond,-75.95, 4.43, 77.90
490.78,diamond,-76.05, 4.47, 77.87
490.82,diamond,-76.24, 4.54, 77.82
490.8351,location,-76.24, 4.54, 77.82
490.9,diamond,-76.63, 4.61, 77.71
490.9,diamond,-76.63, 4.61, 77.71
490.92,diamond,-76.72, 4.61, 77.68
490.92,diamond,-76.72, 4.61, 77.68
490.94,diamond,-76.72, 4.60, 77.68
491.12,diamond,-76.72, 4.30, 77.68
491.18,diamond,-76.72, 4.09, 77.68
491.32,diamond,-76.72, 3.38, 77.68
491.4,diamond,-76.72, 2.85, 77.68
491.42,diamond,-76.72, 2.70, 77.68
491.46,diamond,-76.91, 2.39, 77.61
491.48,diamond,-77.00, 2.22, 77.58
491.48,diamond,-77.00, 2.22, 77.58
491.5,diamond,-77.10, 2.05, 77.54
491.5,diamond,-77.10, 2.05, 77.54
491.52,diamond,-77.19, 2.05, 77.50
491.52,diamond,-77.19, 2.05, 77.50
491.8363,location,-77.28, 2.05, 77.47
492.17,jump,-77.86, 2.05, 77.29
492.2,diamond,-77.86, 2.44, 77.29
492.28,diamond,-77.86, 3.13, 77.29
492.3,diamond,-77.86, 3.29, 77.29
492.4,diamond,-77.86, 4.00, 77.29
492.52,diamond,-77.86, 4.65, 77.29
492.56,diamond,-77.86, 4.81, 77.29
492.6,diamond,-77.86, 4.96, 77.29
492.8374,location,-77.86, 5.32, 77.29
493.8385,jump,-77.20, 2.05, 75.61
493.8385,location,-77.20, 2.05, 75.61
494.8396,location,-75.75, 4.55, 70.82
495.8408,location,-73.67, 3.23, 70.26
496.7751,jump,-71.78, 3.55, 69.26
496.8419,location,-71.78, 4.30, 69.26
497.843,location,-71.60, 5.54, 65.94
498.8441,location,-71.60, 5.33, 65.94
499.0443,shoot,-71.64, 5.33, 65.85
499.8452,location,-74.49, 5.33, 66.70
500.8463,location,-75.59, 5.33, 64.05
501.8474,jump,-80.50, 5.33, 64.72
501.8474,location,-80.50, 5.33, 64.72
502.8486,location,-83.15, 7.67, 65.33
503.02,hold button enter,-83.63, 6.50, 65.68
503.8497,location,-83.63, 5.33, 65.68
504.8508,location,-83.63, 5.33, 65.68
505.8519,location,-83.63, 5.33, 65.68
506.8531,location,-83.63, 5.33, 65.68
507.8542,location,-83.63, 5.33, 65.68
508.6718,shoot,-83.63, 5.33, 65.68
508.8553,location,-83.63, 5.33, 65.68
509.34,pole sphere activated,-83.63, 5.33, 65.68
509.8564,location,-83.63, 5.33, 65.68
510.38,hold button leave,-81.63, 5.33, 66.48
510.8575,location,-79.79, 5.33, 67.33
511.8586,location,-75.45, 2.41, 68.00
512.4093,jump,-76.18, 2.41, 68.07
512.8597,location,-76.73, 5.30, 70.20
513.8608,location,-76.80, 2.02, 75.28
514.862,location,-77.51, 2.05, 77.36
515.8631,location,-77.51, 2.05, 77.36
516.8643,location,-77.30, 2.05, 76.91
517.8654,location,-77.30, 2.05, 76.91
518.8665,location,-77.30, 2.05, 76.91
519.8676,location,-77.30, 2.05, 76.91
520.6017,shoot,-77.30, 2.05, 76.91
520.8687,location,-77.30, 2.05, 76.91
521.8698,location,-77.30, 2.05, 76.91
522.871,location,-77.30, 2.05, 76.91
523.8721,location,-77.30, 2.05, 76.91
524.8732,location,-77.30, 2.05, 76.91
525.3237,shoot,-77.30, 2.05, 76.91
525.8743,location,-77.30, 2.05, 76.91
526.8754,location,-77.30, 2.05, 76.91
527.8766,location,-77.30, 2.05, 76.91
528.4939,shoot,-77.30, 2.05, 76.91
528.8777,location,-77.30, 2.05, 76.91
529.8788,location,-77.30, 2.05, 76.91
530.8799,location,-77.30, 2.05, 76.91
531.881,location,-77.30, 2.05, 76.91
532.1981,shoot,-77.30, 2.05, 76.91
532.8821,location,-77.30, 2.05, 76.91
533.8832,location,-78.53, 2.05, 76.50
534.8844,location,-78.53, 2.05, 76.50
535.6686,shoot,-78.53, 2.05, 76.50
535.8855,location,-78.53, 2.05, 76.50
536.8866,location,-78.53, 2.05, 76.50
537.8878,location,-78.53, 2.05, 76.50
538.6553,shoot,-78.53, 2.05, 76.50
538.8889,location,-78.53, 2.05, 76.50
539.16,pole sphere activated,-78.53, 2.05, 76.50
539.89,location,-78.53, 2.05, 76.50
540.8911,location,-78.53, 2.05, 76.50
541.8922,location,-78.53, 2.05, 76.50
542.8933,location,-78.53, 2.05, 76.50
543.8945,location,-78.53, 2.05, 76.50
544.8956,location,-78.53, 2.05, 76.50
545.4128,shoot,-78.53, 2.05, 76.50
545.8967,location,-78.53, 2.05, 76.50
546.8978,location,-78.53, 2.05, 76.50
547.8989,location,-78.53, 2.05, 76.50
548.9001,location,-78.53, 2.05, 76.50
549.6843,shoot,-78.53, 2.05, 76.50
549.9011,location,-78.53, 2.05, 76.50
550.9023,location,-78.53, 2.05, 76.50
551.9034,location,-78.53, 2.05, 76.50
552.9045,location,-78.53, 2.05, 76.50
553.4718,shoot,-78.53, 2.05, 76.50
553.9057,location,-78.53, 2.05, 76.50
554.9067,location,-78.53, 2.05, 76.50
555.9079,location,-78.53, 2.05, 76.50
556.3918,shoot,-78.53, 2.05, 76.50
556.909,location,-78.53, 2.05, 76.50
557.9101,location,-78.53, 2.05, 76.50
558.9112,location,-78.53, 2.05, 76.50
559.295,shoot,-78.53, 2.05, 76.50
559.9124,location,-78.53, 2.05, 76.50
560.9135,location,-78.53, 2.05, 76.50
561.9147,location,-78.53, 2.05, 76.50
562.7656,shoot,-78.53, 2.05, 76.50
562.9157,location,-78.53, 2.05, 76.50
563.22,pole sphere activated,-78.53, 2.05, 76.50
563.78,diamond,-78.53, 6.37, 76.50
563.8,diamond,-78.53, 6.53, 76.50
563.82,diamond,-78.53, 6.69, 76.50
563.9168,location,-78.53, 7.33, 76.50
564,diamond,-78.53, 8.13, 76.50
564.02,diamond,-78.53, 8.29, 76.50
564.26,blue key,-78.53, 10.05, 76.50
564.918,location,-77.97, 4.93, 77.07
565.74,diamond,-77.47, 5.73, 77.55
565.74,diamond,-77.47, 5.73, 77.55
565.84,diamond,-77.47, 6.53, 77.55
565.86,diamond,-77.47, 6.69, 77.55
565.86,diamond,-77.47, 6.69, 77.55
565.9191,location,-77.47, 7.01, 77.55
565.96,diamond,-77.47, 7.49, 77.55
565.96,diamond,-77.47, 7.49, 77.55
566.9202,location,-77.47, 5.09, 77.55
567.9213,location,-77.47, 6.85, 77.55
568.9224,location,-77.47, 5.41, 77.55
569.9236,location,-76.97, 6.53, 77.89
569.9903,jump,-76.73, 7.01, 78.06
570.9246,location,-73.64, 9.85, 78.95
571.9258,location,-73.64, 1.33, 78.95
572.9269,location,-73.64, 1.33, 78.95
573.928,location,-71.33, 1.33, 82.73
574.9291,location,-69.88, 1.33, 87.45
575.9303,location,-71.61, 1.35, 91.82
576.9314,location,-74.92, 1.35, 95.54
577.58,lock unlockedblueKey,-77.23, 1.35, 97.55
577.9325,location,-78.85, 1.35, 97.66
578.9336,location,-78.85, 1.35, 97.66
579.9348,location,-81.75, 1.40, 97.87
580.9359,location,-86.73, 1.41, 97.52
581.937,location,-91.72, 1.35, 97.61
582.08,game end,-92.52, 1.22, 97.67
714.1514,ankieta PO_fajna_średni_wystarczająca ilość_wysoki_wysoki_tak_tak,-92.52, 1.22, 97.67
714.1514,Popraw trochę strzelanie z pistoletu + hitboxy na 3 kulce w pomieszczeniu z różowym kluczem mogły by być ciut lepsze,-92.52, 1.22, 97.67
